game_id,voice_id,text,vocoder,out_path,pacing
skyrim,sk_femaledarkelf,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femaledarkelf/BDBQ03B__00020957_3.wav,1
skyrim,sk_femaledarkelfcommoner,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./DLC2FemaleDarkElfCommoner/BDBQ03B__00020957_3.wav,1
skyrim,sk_femaleelfhaughty,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femaleelfhaughty/BDBQ03B__00020957_3.wav,1
skyrim,sk_femaleeventoned,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femaleeventoned/BDBQ03B__00020957_3.wav,1
skyrim,sk_femalekhajiit,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femalekhajiit/BDBQ03B__00020957_3.wav,1
skyrim,sk_femalenord,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femalenord/BDBQ03B__00020957_3.wav,1
skyrim,sk_femaleoldgrumpy,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femaleoldgrumpy/BDBQ03B__00020957_3.wav,1
skyrim,sk_femaleoldkindly,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femaleoldkindly/BDBQ03B__00020957_3.wav,1
skyrim,sk_femaleorc,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femaleorc/BDBQ03B__00020957_3.wav,1
skyrim,sk_femaleshrill,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femaleshrill/BDBQ03B__00020957_3.wav,1
skyrim,sk_femalesultry,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femalesultry/BDBQ03B__00020957_3.wav,1
skyrim,sk_femalevampire,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./DLC1FemaleVampire/BDBQ03B__00020957_3.wav,1
skyrim,sk_femaleyoungeager,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./femaleyoungeager/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleargonian,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleargonian/BDBQ03B__00020957_3.wav,1
skyrim,sk_malebandit,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malebandit/BDBQ03B__00020957_3.wav,1
skyrim,sk_malebrute,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malebrute/BDBQ03B__00020957_3.wav,1
skyrim,sk_malecommander,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malecommander/BDBQ03B__00020957_3.wav,1
skyrim,sk_malecommoner,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malecommoner/BDBQ03B__00020957_3.wav,1
skyrim,sk_malecommoneraccented,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malecommoneraccented/BDBQ03B__00020957_3.wav,1
skyrim,sk_malecondescending,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malecondescending/BDBQ03B__00020957_3.wav,1
skyrim,sk_malecoward,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malecoward/BDBQ03B__00020957_3.wav,1
skyrim,sk_maledarkelfcommoner,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./DLC2MaleDarkElfCommoner/BDBQ03B__00020957_3.wav,1
skyrim,sk_maledarkelfcynical,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./DLC2MaleDarkElfCynical/BDBQ03B__00020957_3.wav,1
skyrim,sk_maledrunk,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maledrunk/BDBQ03B__00020957_3.wav,1
skyrim,sk_maledunmer,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./MaleDarkElf/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleelfhaughty,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleelfhaughty/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleeventoned,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleeventoned/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleeventonedaccented,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleeventonedaccented/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleguard,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleguard/BDBQ03B__00020957_3.wav,1
skyrim,sk_malekhajiit,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malekhajiit/BDBQ03B__00020957_3.wav,1
skyrim,sk_malenord,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malenord/BDBQ03B__00020957_3.wav,1
skyrim,sk_malenordcommander,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malenordcommander/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleoldgrumpy,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleoldgrumpy/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleoldkindly,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleoldkindly/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleorc,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleorc/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleslycynical,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleslycynical/BDBQ03B__00020957_3.wav,1
skyrim,sk_malesoldier,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malesoldier/BDBQ03B__00020957_3.wav,1
skyrim,sk_malevampire,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./DLC1MaleVampire/BDBQ03B__00020957_3.wav,1
skyrim,sk_malewarlock,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./malewarlock/BDBQ03B__00020957_3.wav,1
skyrim,sk_maleyoungeager,"Well the money is all controlled by the 'MetalBarrons' The silver-Blood family and the gold-love family,",hifi,./maleyoungeager/BDBQ03B__00020957_3.wav,1
skyrim,sk_femaleargonian,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femaleargonian/BDBQ03B__00020957_4.wav,1
skyrim,sk_femalecommander,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femalecommander/BDBQ03B__00020957_4.wav,1
skyrim,sk_femalecommoner,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femalecommoner/BDBQ03B__00020957_4.wav,1
skyrim,sk_femalecondescending,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femalecondescending/BDBQ03B__00020957_4.wav,1
skyrim,sk_femalecoward,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femalecoward/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaledarkelf,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femaledarkelf/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaledarkelfcommoner,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./DLC2FemaleDarkElfCommoner/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaleelfhaughty,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femaleelfhaughty/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaleeventoned,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femaleeventoned/BDBQ03B__00020957_4.wav,1
skyrim,sk_femalekhajiit,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femalekhajiit/BDBQ03B__00020957_4.wav,1
skyrim,sk_femalenord,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femalenord/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaleoldgrumpy,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femaleoldgrumpy/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaleoldkindly,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femaleoldkindly/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaleorc,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femaleorc/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaleshrill,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femaleshrill/BDBQ03B__00020957_4.wav,1
skyrim,sk_femalesultry,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femalesultry/BDBQ03B__00020957_4.wav,1
skyrim,sk_femalevampire,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./DLC1FemaleVampire/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaleyoungeager,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./femaleyoungeager/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleargonian,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleargonian/BDBQ03B__00020957_4.wav,1
skyrim,sk_malebandit,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malebandit/BDBQ03B__00020957_4.wav,1
skyrim,sk_malebrute,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malebrute/BDBQ03B__00020957_4.wav,1
skyrim,sk_malecommander,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malecommander/BDBQ03B__00020957_4.wav,1
skyrim,sk_malecommoner,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malecommoner/BDBQ03B__00020957_4.wav,1
skyrim,sk_malecommoneraccented,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malecommoneraccented/BDBQ03B__00020957_4.wav,1
skyrim,sk_malecondescending,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malecondescending/BDBQ03B__00020957_4.wav,1
skyrim,sk_malecoward,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malecoward/BDBQ03B__00020957_4.wav,1
skyrim,sk_maledarkelfcommoner,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./DLC2MaleDarkElfCommoner/BDBQ03B__00020957_4.wav,1
skyrim,sk_maledarkelfcynical,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./DLC2MaleDarkElfCynical/BDBQ03B__00020957_4.wav,1
skyrim,sk_maledrunk,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maledrunk/BDBQ03B__00020957_4.wav,1
skyrim,sk_maledunmer,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./MaleDarkElf/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleelfhaughty,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleelfhaughty/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleeventoned,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleeventoned/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleeventonedaccented,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleeventonedaccented/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleguard,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleguard/BDBQ03B__00020957_4.wav,1
skyrim,sk_malekhajiit,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malekhajiit/BDBQ03B__00020957_4.wav,1
skyrim,sk_malenord,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malenord/BDBQ03B__00020957_4.wav,1
skyrim,sk_malenordcommander,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malenordcommander/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleoldgrumpy,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleoldgrumpy/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleoldkindly,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleoldkindly/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleorc,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleorc/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleslycynical,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleslycynical/BDBQ03B__00020957_4.wav,1
skyrim,sk_malesoldier,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malesoldier/BDBQ03B__00020957_4.wav,1
skyrim,sk_malevampire,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./DLC1MaleVampire/BDBQ03B__00020957_4.wav,1
skyrim,sk_malewarlock,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./malewarlock/BDBQ03B__00020957_4.wav,1
skyrim,sk_maleyoungeager,"The Gold-Love's own the East Empire Company, The Mages guild, and even Maven Black-Briar!",hifi,./maleyoungeager/BDBQ03B__00020957_4.wav,1
skyrim,sk_femaleargonian,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femaleargonian/BDBQ03B__00020955_1.wav,1
skyrim,sk_femalecommander,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femalecommander/BDBQ03B__00020955_1.wav,1
skyrim,sk_femalecommoner,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femalecommoner/BDBQ03B__00020955_1.wav,1
skyrim,sk_femalecondescending,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femalecondescending/BDBQ03B__00020955_1.wav,1
skyrim,sk_femalecoward,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femalecoward/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaledarkelf,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femaledarkelf/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaledarkelfcommoner,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./DLC2FemaleDarkElfCommoner/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaleelfhaughty,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femaleelfhaughty/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaleeventoned,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femaleeventoned/BDBQ03B__00020955_1.wav,1
skyrim,sk_femalekhajiit,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femalekhajiit/BDBQ03B__00020955_1.wav,1
skyrim,sk_femalenord,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femalenord/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaleoldgrumpy,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femaleoldgrumpy/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaleoldkindly,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femaleoldkindly/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaleorc,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femaleorc/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaleshrill,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femaleshrill/BDBQ03B__00020955_1.wav,1
skyrim,sk_femalesultry,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femalesultry/BDBQ03B__00020955_1.wav,1
skyrim,sk_femalevampire,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./DLC1FemaleVampire/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaleyoungeager,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./femaleyoungeager/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleargonian,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleargonian/BDBQ03B__00020955_1.wav,1
skyrim,sk_malebandit,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malebandit/BDBQ03B__00020955_1.wav,1
skyrim,sk_malebrute,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malebrute/BDBQ03B__00020955_1.wav,1
skyrim,sk_malecommander,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malecommander/BDBQ03B__00020955_1.wav,1
skyrim,sk_malecommoner,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malecommoner/BDBQ03B__00020955_1.wav,1
skyrim,sk_malecommoneraccented,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malecommoneraccented/BDBQ03B__00020955_1.wav,1
skyrim,sk_malecondescending,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malecondescending/BDBQ03B__00020955_1.wav,1
skyrim,sk_malecoward,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malecoward/BDBQ03B__00020955_1.wav,1
skyrim,sk_maledarkelfcommoner,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./DLC2MaleDarkElfCommoner/BDBQ03B__00020955_1.wav,1
skyrim,sk_maledarkelfcynical,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./DLC2MaleDarkElfCynical/BDBQ03B__00020955_1.wav,1
skyrim,sk_maledrunk,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maledrunk/BDBQ03B__00020955_1.wav,1
skyrim,sk_maledunmer,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./MaleDarkElf/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleelfhaughty,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleelfhaughty/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleeventoned,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleeventoned/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleeventonedaccented,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleeventonedaccented/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleguard,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleguard/BDBQ03B__00020955_1.wav,1
skyrim,sk_malekhajiit,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malekhajiit/BDBQ03B__00020955_1.wav,1
skyrim,sk_malenord,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malenord/BDBQ03B__00020955_1.wav,1
skyrim,sk_malenordcommander,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malenordcommander/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleoldgrumpy,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleoldgrumpy/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleoldkindly,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleoldkindly/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleorc,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleorc/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleslycynical,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleslycynical/BDBQ03B__00020955_1.wav,1
skyrim,sk_malesoldier,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malesoldier/BDBQ03B__00020955_1.wav,1
skyrim,sk_malevampire,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./DLC1MaleVampire/BDBQ03B__00020955_1.wav,1
skyrim,sk_malewarlock,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./malewarlock/BDBQ03B__00020955_1.wav,1
skyrim,sk_maleyoungeager,"Hmm, Argonian Black Rum, good stuff, makes everyone happy.",hifi,./maleyoungeager/BDBQ03B__00020955_1.wav,1
skyrim,sk_femaleargonian,Where is that drink you promised me?,hifi,./femaleargonian/BDBQ03B__00020951_1.wav,1
skyrim,sk_femalecommander,Where is that drink you promised me?,hifi,./femalecommander/BDBQ03B__00020951_1.wav,1
skyrim,sk_femalecommoner,Where is that drink you promised me?,hifi,./femalecommoner/BDBQ03B__00020951_1.wav,1
skyrim,sk_femalecondescending,Where is that drink you promised me?,hifi,./femalecondescending/BDBQ03B__00020951_1.wav,1
skyrim,sk_femalecoward,Where is that drink you promised me?,hifi,./femalecoward/BDBQ03B__00020951_1.wav,1
skyrim,sk_femaledarkelf,Where is that drink you promised me?,hifi,./femaledarkelf/BDBQ03B__00020951_1.wav,1
skyrim,sk_femaledarkelfcommoner,Where is that drink you promised me?,hifi,./DLC2FemaleDarkElfCommoner/BDBQ03B__00020951_1.wav,1
skyrim,sk_femaleelfhaughty,Where is that drink you promised me?,hifi,./femaleelfhaughty/BDBQ03B__00020951_1.wav,1
skyrim,sk_femaleeventoned,Where is that drink you promised me?,hifi,./femaleeventoned/BDBQ03B__00020951_1.wav,1
skyrim,sk_femalekhajiit,Where is that drink you promised me?,hifi,./femalekhajiit/BDBQ03B__00020951_1.wav,1
skyrim,sk_femalenord,Where is that drink you promised me?,hifi,./femalenord/BDBQ03B__00020951_1.wav,1
skyrim,sk_femaleoldgrumpy,Where is that drink you promised me?,hifi,./femaleoldgrumpy/BDBQ03B__00020951_1.wav,1
skyrim,sk_femaleoldkindly,Where is that drink you promised me?,hifi,./femaleoldkindly/BDBQ03B__00020951_1.wav,1
skyrim,sk_femaleorc,Where is that drink you promised me?,hifi,./femaleorc/BDBQ03B__00020951_1.wav,1
skyrim,sk_femaleshrill,Where is that drink you promised me?,hifi,./femaleshrill/BDBQ03B__00020951_1.wav,1
skyrim,sk_femalesultry,Where is that drink you promised me?,hifi,./femalesultry/BDBQ03B__00020951_1.wav,1
skyrim,sk_femalevampire,Where is that drink you promised me?,hifi,./DLC1FemaleVampire/BDBQ03B__00020951_1.wav,1
skyrim,sk_femaleyoungeager,Where is that drink you promised me?,hifi,./femaleyoungeager/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleargonian,Where is that drink you promised me?,hifi,./maleargonian/BDBQ03B__00020951_1.wav,1
skyrim,sk_malebandit,Where is that drink you promised me?,hifi,./malebandit/BDBQ03B__00020951_1.wav,1
skyrim,sk_malebrute,Where is that drink you promised me?,hifi,./malebrute/BDBQ03B__00020951_1.wav,1
skyrim,sk_malecommander,Where is that drink you promised me?,hifi,./malecommander/BDBQ03B__00020951_1.wav,1
skyrim,sk_malecommoner,Where is that drink you promised me?,hifi,./malecommoner/BDBQ03B__00020951_1.wav,1
skyrim,sk_malecommoneraccented,Where is that drink you promised me?,hifi,./malecommoneraccented/BDBQ03B__00020951_1.wav,1
skyrim,sk_malecondescending,Where is that drink you promised me?,hifi,./malecondescending/BDBQ03B__00020951_1.wav,1
skyrim,sk_malecoward,Where is that drink you promised me?,hifi,./malecoward/BDBQ03B__00020951_1.wav,1
skyrim,sk_maledarkelfcommoner,Where is that drink you promised me?,hifi,./DLC2MaleDarkElfCommoner/BDBQ03B__00020951_1.wav,1
skyrim,sk_maledarkelfcynical,Where is that drink you promised me?,hifi,./DLC2MaleDarkElfCynical/BDBQ03B__00020951_1.wav,1
skyrim,sk_maledrunk,Where is that drink you promised me?,hifi,./maledrunk/BDBQ03B__00020951_1.wav,1
skyrim,sk_maledunmer,Where is that drink you promised me?,hifi,./MaleDarkElf/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleelfhaughty,Where is that drink you promised me?,hifi,./maleelfhaughty/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleeventoned,Where is that drink you promised me?,hifi,./maleeventoned/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleeventonedaccented,Where is that drink you promised me?,hifi,./maleeventonedaccented/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleguard,Where is that drink you promised me?,hifi,./maleguard/BDBQ03B__00020951_1.wav,1
skyrim,sk_malekhajiit,Where is that drink you promised me?,hifi,./malekhajiit/BDBQ03B__00020951_1.wav,1
skyrim,sk_malenord,Where is that drink you promised me?,hifi,./malenord/BDBQ03B__00020951_1.wav,1
skyrim,sk_malenordcommander,Where is that drink you promised me?,hifi,./malenordcommander/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleoldgrumpy,Where is that drink you promised me?,hifi,./maleoldgrumpy/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleoldkindly,Where is that drink you promised me?,hifi,./maleoldkindly/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleorc,Where is that drink you promised me?,hifi,./maleorc/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleslycynical,Where is that drink you promised me?,hifi,./maleslycynical/BDBQ03B__00020951_1.wav,1
skyrim,sk_malesoldier,Where is that drink you promised me?,hifi,./malesoldier/BDBQ03B__00020951_1.wav,1
skyrim,sk_malevampire,Where is that drink you promised me?,hifi,./DLC1MaleVampire/BDBQ03B__00020951_1.wav,1
skyrim,sk_malewarlock,Where is that drink you promised me?,hifi,./malewarlock/BDBQ03B__00020951_1.wav,1
skyrim,sk_maleyoungeager,Where is that drink you promised me?,hifi,./maleyoungeager/BDBQ03B__00020951_1.wav,1
skyrim,sk_femalesultry,"Stabby, you better get your shit together. Find out who these people are before there's another attack.",hifi,./femalesultry/BDBQ03A__00020922_1.wav,1
skyrim,sk_femalesultry,"I went over to Dawnstar today to get some food, the guards are interrogating everyone, trying to find dark brotherhood members.",hifi,./femalesultry/BDBQ03A__00020922_2.wav,1
skyrim,sk_femalesultry,There's a bounty on our heads in every hold. We need to teach these pompus  skeevers not to mess with the Dark Brotherhood.,hifi,./femalesultry/BDBQ03A__00020922_3.wav,1
skyrim,sk_femalesultry,But who wouldd have the resources to afford...,hifi,./femalesultry/BDBQ03A__0002091E_1.wav,1
skyrim,sk_femalesultry,"its the Bruma Contracts isn't it? The two of you killed someone really wealthy and powerful, and now their friends are coming after us",hifi,./femalesultry/BDBQ03A__0002091E_2.wav,1
skyrim,sk_femalesultry,"But we're not in Morrowind, the Morag Tong have no jurisdiction here",hifi,./femalesultry/BDBQ03A__0002091A_1.wav,1
skyrim,sk_femalesultry,Who in oblivion tries to attack the dark brotherhood?,hifi,./femalesultry/BDBQ03A__00020916_1.wav,1
